20260520 14:51:03.903494Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#29-id#3 ] - HttpServer.cpp:89
20260520 14:51:03.904466Z 2255694 INFO  HttpServer::onMessage - Request URL : /api/db/ping from TcpConnection[ fd#30-id#4 ] - HttpServer.cpp:89
20260520 14:51:03.904570Z 2255621 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#4-fd#30] - TcpServer.cpp:69
20260520 14:51:03.962724Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#29-id#3 ] - HttpServer.cpp:89
20260520 14:51:03.998502Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#29-id#3 ] - HttpServer.cpp:89
20260520 14:51:04.043043Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#29-id#3 ] - HttpServer.cpp:89
20260520 14:51:04.065986Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#29-id#3 ] - HttpServer.cpp:89
20260520 14:51:05.761107Z 2255692 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:51:10.761117Z 2255692 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:51:15.763857Z 2255692 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:51:20.763360Z 2255692 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:51:25.761799Z 2255692 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:51:30.761410Z 2255692 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:51:33.808860Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/health from TcpConnection[ fd#29-id#3 ] - HttpServer.cpp:89
20260520 14:51:33.821614Z 2255621 INFO  HttpServer::OnNewConnection : Add connection [ fd#27-id#5 ] from 58.247.150.86:15982 - HttpServer.cpp:49
20260520 14:51:33.821687Z 2255621 INFO  HttpServer::OnNewConnection : Add connection [ fd#28-id#6 ] from 58.247.150.86:15981 - HttpServer.cpp:49
20260520 14:51:33.822306Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/stats from TcpConnection[ fd#27-id#5 ] - HttpServer.cpp:89
20260520 14:51:33.823031Z 2255694 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#28-id#6 ] - HttpServer.cpp:89
20260520 14:51:33.842311Z 2255694 INFO  HttpServer::onMessage - Request URL : /api/game/status from TcpConnection[ fd#28-id#6 ] - HttpServer.cpp:89
20260520 14:51:33.851092Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#27-id#5 ] - HttpServer.cpp:89
20260520 14:51:33.858567Z 2255694 INFO  HttpServer::onMessage - Request URL : /api/redis/status from TcpConnection[ fd#28-id#6 ] - HttpServer.cpp:89
